part_id,hh_id,part_age,part_gender
2751,Mo08HH2751,14,M
2752,Mo08HH2752,18,F
2753,Mo08HH2753,14,M
2754,Mo08HH2754,67,F
2755,Mo08HH2755,25,F
2756,Mo08HH2756,3,M
2757,Mo08HH2757,8,F
2758,Mo08HH2758,45,F
2759,Mo08HH2759,49,M
2760,Mo08HH2760,15,F
2761,Mo08HH2761,25,M
2762,Mo08HH2762,56,M
2763,Mo08HH2763,4,M
2764,Mo08HH2764,50,F
2765,Mo08HH2765,8,M
2766,Mo08HH2766,20,F
2767,Mo08HH2767,4,M
2768,Mo08HH2768,20,F
2769,Mo08HH2769,59,M
2770,Mo08HH2770,51,M
2771,Mo08HH2771,0,F
2772,Mo08HH2772,15,F
2773,Mo08HH2773,14,F
2774,Mo08HH2774,8,M
2775,Mo08HH2775,54,F
2776,Mo08HH2776,50,M
2777,Mo08HH2777,4,M
2778,Mo08HH2778,6,M
2779,Mo08HH2779,50,M
2780,Mo08HH2780,40,F
2781,Mo08HH2781,32,F
2782,Mo08HH2782,43,M
2783,Mo08HH2783,35,F
2784,Mo08HH2784,27,M
2785,Mo08HH2785,55,M
2786,Mo08HH2786,28,M
2787,Mo08HH2787,13,F
2788,Mo08HH2788,8,M
2789,Mo08HH2789,53,M
2790,Mo08HH2790,19,M
2791,Mo08HH2791,27,M
2792,Mo08HH2792,20,F
2793,Mo08HH2793,21,M
2794,Mo08HH2794,16,F
2795,Mo08HH2795,31,F
2796,Mo08HH2796,52,M
2797,Mo08HH2797,56,M
2798,Mo08HH2798,19,F
2799,Mo08HH2799,6,M
2800,Mo08HH2800,2,F
2801,Mo08HH2801,8,F
2802,Mo08HH2802,26,F
2803,Mo08HH2803,2,M
2804,Mo08HH2804,22,F
2805,Mo08HH2805,19,M
2806,Mo08HH2806,4,M
2807,Mo08HH2807,0,M
2808,Mo08HH2808,11,F
2809,Mo08HH2809,18,M
2810,Mo08HH2810,54,M
2811,Mo08HH2811,27,F
2812,Mo08HH2812,5,M
2813,Mo08HH2813,18,M
2814,Mo08HH2814,16,F
2815,Mo08HH2815,29,F
2816,Mo08HH2816,18,M
2817,Mo08HH2817,27,F
2818,Mo08HH2818,3,M
2819,Mo08HH2819,15,F
2820,Mo08HH2820,62,F
2821,Mo08HH2821,28,M
2822,Mo08HH2822,37,M
2823,Mo08HH2823,11,F
2824,Mo08HH2824,0,F
2825,Mo08HH2825,79,F
2826,Mo08HH2826,15,F
2827,Mo08HH2827,7,M
2828,Mo08HH2828,15,M
2829,Mo08HH2829,64,M
2830,Mo08HH2830,32,M
2831,Mo08HH2831,49,F
2832,Mo08HH2832,18,F
2833,Mo08HH2833,27,M
2834,Mo08HH2834,47,M
2835,Mo08HH2835,10,F
2836,Mo08HH2836,13,M
2837,Mo08HH2837,49,F
2838,Mo08HH2838,16,M
2839,Mo08HH2839,36,M
2840,Mo08HH2840,62,M
2841,Mo08HH2841,59,M
2842,Mo08HH2842,60,M
2843,Mo08HH2843,46,F
2844,Mo08HH2844,8,M
2845,Mo08HH2845,18,M
2846,Mo08HH2846,56,M
2847,Mo08HH2847,2,M
2848,Mo08HH2848,26,M
2849,Mo08HH2849,47,F
2850,Mo08HH2850,10,M
2851,Mo08HH2851,2,M
2852,Mo08HH2852,17,F
2853,Mo08HH2853,0,M
2854,Mo08HH2854,42,M
2855,Mo08HH2855,19,F
2856,Mo08HH2856,14,F
2857,Mo08HH2857,16,M
2858,Mo08HH2858,28,M
2859,Mo08HH2859,38,M
2860,Mo08HH2860,27,M
2861,Mo08HH2861,63,M
2862,Mo08HH2862,57,M
2863,Mo08HH2863,37,M
2864,Mo08HH2864,41,M
2865,Mo08HH2865,0,F
2866,Mo08HH2866,11,M
2867,Mo08HH2867,43,M
2868,Mo08HH2868,62,M
2869,Mo08HH2869,23,M
2870,Mo08HH2870,6,F
2871,Mo08HH2871,6,F
2872,Mo08HH2872,56,M
2873,Mo08HH2873,59,M
2874,Mo08HH2874,21,M
2875,Mo08HH2875,31,M
2876,Mo08HH2876,39,M
2877,Mo08HH2877,28,M
2878,Mo08HH2878,11,F
2879,Mo08HH2879,11,M
2880,Mo08HH2880,61,M
2881,Mo08HH2881,48,M
2882,Mo08HH2882,12,M
2883,Mo08HH2883,23,M
2884,Mo08HH2884,2,F
2885,Mo08HH2885,43,M
2886,Mo08HH2886,29,M
2887,Mo08HH2887,64,F
2888,Mo08HH2888,34,F
2889,Mo08HH2889,34,M
2890,Mo08HH2890,32,F
2891,Mo08HH2891,59,F
2892,Mo08HH2892,15,M
2893,Mo08HH2893,5,F
2894,Mo08HH2894,58,M
2895,Mo08HH2895,16,M
2896,Mo08HH2896,2,M
2897,Mo08HH2897,10,F
2898,Mo08HH2898,35,F
2899,Mo08HH2899,37,M
2900,Mo08HH2900,37,M
2901,Mo08HH2901,46,F
2902,Mo08HH2902,16,M
2903,Mo08HH2903,6,F
2904,Mo08HH2904,39,M
2905,Mo08HH2905,49,F
2906,Mo08HH2906,10,F
2907,Mo08HH2907,32,M
2908,Mo08HH2908,58,M
2909,Mo08HH2909,7,F
2910,Mo08HH2910,7,M
2911,Mo08HH2911,45,M
2912,Mo08HH2912,16,F
2913,Mo08HH2913,16,F
2914,Mo08HH2914,7,F
2915,Mo08HH2915,8,M
2916,Mo08HH2916,34,M
2917,Mo08HH2917,48,M
2918,Mo08HH2918,30,F
2919,Mo08HH2919,19,M
2920,Mo08HH2920,46,M
2921,Mo08HH2921,11,F
2922,Mo08HH2922,8,F
2923,Mo08HH2923,10,F
2924,Mo08HH2924,12,F
2925,Mo08HH2925,7,M
2926,Mo08HH2926,27,M
2927,Mo08HH2927,38,M
2928,Mo08HH2928,45,F
2929,Mo08HH2929,14,F
2930,Mo08HH2930,43,M
2931,Mo08HH2931,7,M
2932,Mo08HH2932,28,M
2933,Mo08HH2933,8,F
2934,Mo08HH2934,42,F
2935,Mo08HH2935,6,F
2936,Mo08HH2936,23,M
2937,Mo08HH2937,55,M
2938,Mo08HH2938,29,M
2939,Mo08HH2939,3,F
2940,Mo08HH2940,53,F
2941,Mo08HH2941,62,F
2942,Mo08HH2942,34,M
2943,Mo08HH2943,6,F
2944,Mo08HH2944,17,M
2945,Mo08HH2945,29,F
2946,Mo08HH2946,8,F
2947,Mo08HH2947,5,M
2948,Mo08HH2948,54,M
2949,Mo08HH2949,3,F
2950,Mo08HH2950,35,M
2951,Mo08HH2951,0,M
2952,Mo08HH2952,31,F
2953,Mo08HH2953,4,F
2954,Mo08HH2954,1,F
2955,Mo08HH2955,61,M
2956,Mo08HH2956,12,M
2957,Mo08HH2957,26,F
2958,Mo08HH2958,59,F
2959,Mo08HH2959,7,M
2960,Mo08HH2960,18,F
2961,Mo08HH2961,10,M
2962,Mo08HH2962,22,F
2963,Mo08HH2963,73,M
2964,Mo08HH2964,6,M
2965,Mo08HH2965,15,M
2966,Mo08HH2966,29,F
2967,Mo08HH2967,19,F
2968,Mo08HH2968,39,M
2969,Mo08HH2969,40,F
2970,Mo08HH2970,68,M
2971,Mo08HH2971,28,F
2972,Mo08HH2972,43,F
2973,Mo08HH2973,13,M
2974,Mo08HH2974,22,F
2975,Mo08HH2975,11,F
2976,Mo08HH2976,50,F
2977,Mo08HH2977,56,F
2978,Mo08HH2978,46,M
2979,Mo08HH2979,12,M
2980,Mo08HH2980,55,F
2981,Mo08HH2981,53,F
2982,Mo08HH2982,52,F
2983,Mo08HH2983,66,F
2984,Mo08HH2984,59,F
2985,Mo08HH2985,74,F
2986,Mo08HH2986,56,F
2987,Mo08HH2987,53,M
2988,Mo08HH2988,14,M
2989,Mo08HH2989,18,F
2990,Mo08HH2990,74,F
2991,Mo08HH2991,36,M
2992,Mo08HH2992,68,M
2993,Mo08HH2993,41,F
2994,Mo08HH2994,10,F
2995,Mo08HH2995,73,M
2996,Mo08HH2996,19,M
2997,Mo08HH2997,70,F
2998,Mo08HH2998,38,M
2999,Mo08HH2999,34,F
3000,Mo08HH3000,18,M
3001,Mo08HH3001,52,M
3002,Mo08HH3002,13,M
3003,Mo08HH3003,11,M
3004,Mo08HH3004,11,F
3005,Mo08HH3005,8,M
3006,Mo08HH3006,47,F
3007,Mo08HH3007,9,M
3008,Mo08HH3008,57,F
3009,Mo08HH3009,34,M
3010,Mo08HH3010,21,M
3011,Mo08HH3011,24,M
3012,Mo08HH3012,35,M
3013,Mo08HH3013,11,F
3014,Mo08HH3014,8,F
3015,Mo08HH3015,21,F
3016,Mo08HH3016,31,F
3017,Mo08HH3017,58,M
3018,Mo08HH3018,26,M
3019,Mo08HH3019,45,F
3020,Mo08HH3020,17,M
3021,Mo08HH3021,13,M
3022,Mo08HH3022,1,F
3023,Mo08HH3023,16,M
3024,Mo08HH3024,47,M
3025,Mo08HH3025,20,F
3026,Mo08HH3026,55,M
3027,Mo08HH3027,1,F
3028,Mo08HH3028,31,F
3029,Mo08HH3029,5,F
3030,Mo08HH3030,40,M
3031,Mo08HH3031,65,F
3032,Mo08HH3032,56,M
3033,Mo08HH3033,42,F
3034,Mo08HH3034,23,F
3035,Mo08HH3035,25,M
3036,Mo08HH3036,42,M
3037,Mo08HH3037,48,F
3038,Mo08HH3038,51,F
3039,Mo08HH3039,45,M
3040,Mo08HH3040,8,F
3041,Mo08HH3041,18,F
3042,Mo08HH3042,30,M
3043,Mo08HH3043,53,M
3044,Mo08HH3044,60,F
3045,Mo08HH3045,1,F
3046,Mo08HH3046,58,F
3047,Mo08HH3047,11,M
3048,Mo08HH3048,76,F
3049,Mo08HH3049,26,F
3050,Mo08HH3050,8,F
3051,Mo08HH3051,8,F
3052,Mo08HH3052,56,F
3053,Mo08HH3053,16,F
3054,Mo08HH3054,40,M
3055,Mo08HH3055,5,F
3056,Mo08HH3056,0,F
3057,Mo08HH3057,5,F
3058,Mo08HH3058,3,M
3059,Mo08HH3059,3,F
3060,Mo08HH3060,4,F
3061,Mo08HH3061,3,F
3062,Mo08HH3062,3,F
3063,Mo08HH3063,6,M
3064,Mo08HH3064,2,F
3065,Mo08HH3065,1,M
3066,Mo08HH3066,6,F
3067,Mo08HH3067,0,M
3068,Mo08HH3068,4,M
3069,Mo08HH3069,6,F
3070,Mo08HH3070,8,M
3071,Mo08HH3071,2,F
3072,Mo08HH3072,0,F
3073,Mo08HH3073,5,F
3074,Mo08HH3074,3,M
3075,Mo08HH3075,1,M
3076,Mo08HH3076,6,M
3077,Mo08HH3077,8,F
3078,Mo08HH3078,1,F
3079,Mo08HH3079,1,F
3080,Mo08HH3080,4,M
3081,Mo08HH3081,3,M
3082,Mo08HH3082,7,M
3083,Mo08HH3083,3,F
3084,Mo08HH3084,7,M
3085,Mo08HH3085,3,M
3086,Mo08HH3086,2,F
3087,Mo08HH3087,7,M
3088,Mo08HH3088,7,M
3089,Mo08HH3089,4,F
3090,Mo08HH3090,5,M
3091,Mo08HH3091,7,M
3092,Mo08HH3092,2,F
3093,Mo08HH3093,6,M
3094,Mo08HH3094,4,M
3095,Mo08HH3095,1,M
3096,Mo08HH3096,25,F
3097,Mo08HH3097,17,F
3098,Mo08HH3098,62,M
3099,Mo08HH3099,54,F
3100,Mo08HH3100,29,F
3101,Mo08HH3101,11,F
3102,Mo08HH3102,9,F
3103,Mo08HH3103,49,M
3104,Mo08HH3104,13,F
3105,Mo08HH3105,11,F
3106,Mo08HH3106,19,F
3107,Mo08HH3107,42,F
3108,Mo08HH3108,25,M
3109,Mo08HH3109,66,F
3110,Mo08HH3110,21,F
3111,Mo08HH3111,60,M
3112,Mo08HH3112,62,F
3113,Mo08HH3113,44,F
3114,Mo08HH3114,85,M
3115,Mo08HH3115,18,F
3116,Mo08HH3116,15,F
3117,Mo08HH3117,36,M
3118,Mo08HH3118,25,F
3119,Mo08HH3119,30,F
3120,Mo08HH3120,46,F
3121,Mo08HH3121,27,F
3122,Mo08HH3122,16,F
3123,Mo08HH3123,43,F
3124,Mo08HH3124,45,F
3125,Mo08HH3125,12,F
3126,Mo08HH3126,49,F
3127,Mo08HH3127,10,M
3128,Mo08HH3128,12,F
3129,Mo08HH3129,38,F
3130,Mo08HH3130,40,F
3131,Mo08HH3131,52,F
3132,Mo08HH3132,29,M
3133,Mo08HH3133,17,F
3134,Mo08HH3134,20,M
3135,Mo08HH3135,42,F
3136,Mo08HH3136,17,F
3137,Mo08HH3137,36,M
3138,Mo08HH3138,26,F
3139,Mo08HH3139,12,F
3140,Mo08HH3140,16,F
3141,Mo08HH3141,12,M
3142,Mo08HH3142,56,M
3143,Mo08HH3143,21,F
3144,Mo08HH3144,74,M
3145,Mo08HH3145,65,M
3146,Mo08HH3146,40,M
3147,Mo08HH3147,59,M
3148,Mo08HH3148,14,M
3149,Mo08HH3149,16,M
3150,Mo08HH3150,36,F
3151,Mo08HH3151,28,F
3152,Mo08HH3152,17,M
3153,Mo08HH3153,16,F
3154,Mo08HH3154,22,M
3155,Mo08HH3155,61,F
3156,Mo08HH3156,37,M
3157,Mo08HH3157,26,M
3158,Mo08HH3158,10,M
3159,Mo08HH3159,48,M
3160,Mo08HH3160,69,F
3161,Mo08HH3161,11,F
3162,Mo08HH3162,18,M
3163,Mo08HH3163,55,M
3164,Mo08HH3164,68,F
3165,Mo08HH3165,31,M
3166,Mo08HH3166,9,F
3167,Mo08HH3167,38,F
3168,Mo08HH3168,12,M
3169,Mo08HH3169,65,M
3170,Mo08HH3170,41,F
3171,Mo08HH3171,46,F
3172,Mo08HH3172,13,F
3173,Mo08HH3173,15,M
3174,Mo08HH3174,13,M
3175,Mo08HH3175,21,F
3176,Mo08HH3176,37,M
3177,Mo08HH3177,50,M
3178,Mo08HH3178,17,F
3179,Mo08HH3179,56,F
3180,Mo08HH3180,16,M
3181,Mo08HH3181,63,F
3182,Mo08HH3182,52,F
3183,Mo08HH3183,83,M
3184,Mo08HH3184,24,F
3185,Mo08HH3185,10,F
3186,Mo08HH3186,27,M
3187,Mo08HH3187,52,F
3188,Mo08HH3188,12,M
3189,Mo08HH3189,42,F
3190,Mo08HH3190,9,M
3191,Mo08HH3191,16,M
3192,Mo08HH3192,19,F
3193,Mo08HH3193,59,F
3194,Mo08HH3194,12,M
3195,Mo08HH3195,21,F
3196,Mo08HH3196,10,F
3197,Mo08HH3197,11,F
3198,Mo08HH3198,50,F
3199,Mo08HH3199,70,F
3200,Mo08HH3200,25,F
3201,Mo08HH3201,15,M
3202,Mo08HH3202,15,M
3203,Mo08HH3203,11,M
3204,Mo08HH3204,14,M
3205,Mo08HH3205,57,F
3206,Mo08HH3206,61,M
3207,Mo08HH3207,15,F
3208,Mo08HH3208,14,F
3209,Mo08HH3209,43,F
3210,Mo08HH3210,13,F
3211,Mo08HH3211,22,M
3212,Mo08HH3212,15,F
3213,Mo08HH3213,18,F
3214,Mo08HH3214,13,M
3215,Mo08HH3215,21,M
3216,Mo08HH3216,21,M
3217,Mo08HH3217,26,F
3218,Mo08HH3218,51,F
3219,Mo08HH3219,81,F
3220,Mo08HH3220,14,F
3221,Mo08HH3221,17,F
3222,Mo08HH3222,80,M
3223,Mo08HH3223,37,F
3224,Mo08HH3224,19,F
3225,Mo08HH3225,12,F
3226,Mo08HH3226,22,F
3227,Mo08HH3227,11,M
3228,Mo08HH3228,24,F
3229,Mo08HH3229,72,F
3230,Mo08HH3230,12,F
3231,Mo08HH3231,43,M
3232,Mo08HH3232,37,M
3233,Mo08HH3233,64,M
3234,Mo08HH3234,38,F
3235,Mo08HH3235,50,M
3236,Mo08HH3236,9,M
3237,Mo08HH3237,14,M
3238,Mo08HH3238,,M
3239,Mo08HH3239,4,F
3240,Mo08HH3240,6,M
3241,Mo08HH3241,4,M
3242,Mo08HH3242,5,M
3243,Mo08HH3243,4,M
3244,Mo08HH3244,0,F
3245,Mo08HH3245,3,M
3246,Mo08HH3246,4,M
3247,Mo08HH3247,0,F
3248,Mo08HH3248,3,F
3249,Mo08HH3249,1,F
3250,Mo08HH3250,6,M
3251,Mo08HH3251,4,M
3252,Mo08HH3252,8,F
3253,Mo08HH3253,1,F
3254,Mo08HH3254,5,F
3255,Mo08HH3255,2,F
3256,Mo08HH3256,6,F
3257,Mo08HH3257,,F
3258,Mo08HH3258,0,M
3259,Mo08HH3259,8,M
3260,Mo08HH3260,7,M
3261,Mo08HH3261,79,M
3262,Mo08HH3262,39,M
3263,Mo08HH3263,22,M
3264,Mo08HH3264,72,M
3265,Mo08HH3265,61,M
3266,Mo08HH3266,23,F
3267,Mo08HH3267,28,F
3268,Mo08HH3268,77,M
3269,Mo08HH3269,58,F
3270,Mo08HH3270,73,M
3271,Mo08HH3271,37,M
3272,Mo08HH3272,45,M
3273,Mo08HH3273,60,M
3274,Mo08HH3274,43,M
3275,Mo08HH3275,18,F
3276,Mo08HH3276,39,M
3277,Mo08HH3277,55,M
3278,Mo08HH3278,72,F
3279,Mo08HH3279,53,M
3280,Mo08HH3280,48,F
3281,Mo08HH3281,66,M
3282,Mo08HH3282,47,M
3283,Mo08HH3283,31,F
3284,Mo08HH3284,48,M
3285,Mo08HH3285,42,F
3286,Mo08HH3286,71,M
3287,Mo08HH3287,50,F
3288,Mo08HH3288,65,F
3289,Mo08HH3289,46,M
3290,Mo08HH3290,39,M
3291,Mo08HH3291,18,M
3292,Mo08HH3292,78,F
3293,Mo08HH3293,51,F
3294,Mo08HH3294,76,M
3295,Mo08HH3295,65,M
3296,Mo08HH3296,56,F
3297,Mo08HH3297,27,F
3298,Mo08HH3298,53,F
3299,Mo08HH3299,71,M
3300,Mo08HH3300,27,M
3301,Mo08HH3301,19,F
3302,Mo08HH3302,25,F
3303,Mo08HH3303,73,F
3304,Mo08HH3304,76,M
3305,Mo08HH3305,36,F
3306,Mo08HH3306,42,M
3307,Mo08HH3307,78,F
3308,Mo08HH3308,48,F
3309,Mo08HH3309,63,M
3310,Mo08HH3310,65,F
3311,Mo08HH3311,38,M
3312,Mo08HH3312,26,M
3313,Mo08HH3313,77,F
3314,Mo08HH3314,34,M
3315,Mo08HH3315,0,F
3316,Mo08HH3316,8,F
3317,Mo08HH3317,,F
3318,Mo08HH3318,1,F
3319,Mo08HH3319,24,M
3320,Mo08HH3320,37,F
3321,Mo08HH3321,67,F
3322,Mo08HH3322,33,M
3323,Mo08HH3323,,F
3324,Mo08HH3324,64,F
3325,Mo08HH3325,52,M
3326,Mo08HH3326,20,F
3327,Mo08HH3327,58,F
3328,Mo08HH3328,64,M
3329,Mo08HH3329,47,M
3330,Mo08HH3330,67,F
3331,Mo08HH3331,77,F
3332,Mo08HH3332,72,M
3333,Mo08HH3333,6,F
3334,Mo08HH3334,0,M
3335,Mo08HH3335,7,F
3336,Mo08HH3336,4,F
3337,Mo08HH3337,0,F
3338,Mo08HH3338,6,M
3339,Mo08HH3339,1,F
3340,Mo08HH3340,7,F
3341,Mo08HH3341,5,F
3342,Mo08HH3342,1,M
3343,Mo08HH3343,2,M
3344,Mo08HH3344,3,F
3345,Mo08HH3345,,M
3346,Mo08HH3346,1,F
3347,Mo08HH3347,2,F
3348,Mo08HH3348,0,M
3349,Mo08HH3349,0,F
3350,Mo08HH3350,3,M
3351,Mo08HH3351,5,M
3352,Mo08HH3352,,F
3353,Mo08HH3353,0,F
3354,Mo08HH3354,2,F
3355,Mo08HH3355,0,M
3356,Mo08HH3356,0,F
3357,Mo08HH3357,8,F
3358,Mo08HH3358,4,M
3359,Mo08HH3359,,M
3360,Mo08HH3360,3,M
3361,Mo08HH3361,7,F
3362,Mo08HH3362,11,M
3363,Mo08HH3363,17,M
3364,Mo08HH3364,11,M
3365,Mo08HH3365,10,F
3366,Mo08HH3366,11,F
3367,Mo08HH3367,15,F
3368,Mo08HH3368,17,M
3369,Mo08HH3369,66,F
3370,Mo08HH3370,59,F
3371,Mo08HH3371,24,M
3372,Mo08HH3372,70,M
3373,Mo08HH3373,21,F
3374,Mo08HH3374,65,F
3375,Mo08HH3375,72,M
3376,Mo08HH3376,51,F
3377,Mo08HH3377,42,F
3378,Mo08HH3378,55,M
3379,Mo08HH3379,57,M
3380,Mo08HH3380,53,F
3381,Mo08HH3381,39,F
3382,Mo08HH3382,78,F
3383,Mo08HH3383,45,M
3384,Mo08HH3384,11,F
3385,Mo08HH3385,15,F
3386,Mo08HH3386,16,M
3387,Mo08HH3387,14,F
3388,Mo08HH3388,12,F
3389,Mo08HH3389,11,F
3390,Mo08HH3390,11,M
3391,Mo08HH3391,13,F
3392,Mo08HH3392,15,M
3393,Mo08HH3393,12,F
3394,Mo08HH3394,11,M
3395,Mo08HH3395,10,F
3396,Mo08HH3396,11,F
3397,Mo08HH3397,12,M
3398,Mo08HH3398,11,M
3399,Mo08HH3399,16,F
3400,Mo08HH3400,13,M
3401,Mo08HH3401,12,F
3402,Mo08HH3402,13,M
3403,Mo08HH3403,13,F
3404,Mo08HH3404,11,M
3405,Mo08HH3405,10,M
3406,Mo08HH3406,15,M
3407,Mo08HH3407,16,F
3408,Mo08HH3408,14,F
3409,Mo08HH3409,11,F
3410,Mo08HH3410,11,M
3411,Mo08HH3411,15,F
3412,Mo08HH3412,16,M
3413,Mo08HH3413,12,F
3414,Mo08HH3414,14,M
3415,Mo08HH3415,13,M
3416,Mo08HH3416,13,M
3417,Mo08HH3417,13,F
3418,Mo08HH3418,51,F
3419,Mo08HH3419,25,F
3420,Mo08HH3420,28,M
3421,Mo08HH3421,65,M
3422,Mo08HH3422,,M
3423,Mo08HH3423,66,F
3424,Mo08HH3424,71,F
3425,Mo08HH3425,68,F
3426,Mo08HH3426,18,F
3427,Mo08HH3427,21,F
3428,Mo08HH3428,74,M
3429,Mo08HH3429,47,M
3430,Mo08HH3430,45,F
3431,Mo08HH3431,64,F
3432,Mo08HH3432,48,F
3433,Mo08HH3433,60,M
3434,Mo08HH3434,59,M
3435,Mo08HH3435,34,F
3436,Mo08HH3436,41,M
3437,Mo08HH3437,38,F
3438,Mo08HH3438,28,M
3439,Mo08HH3439,57,M
3440,Mo08HH3440,62,F
3441,Mo08HH3441,63,M
3442,Mo08HH3442,65,F
3443,Mo08HH3443,65,F
3444,Mo08HH3444,55,F
3445,Mo08HH3445,47,M
3446,Mo08HH3446,29,M
3447,Mo08HH3447,27,F
3448,Mo08HH3448,62,M
3449,Mo08HH3449,53,F
3450,Mo08HH3450,33,F
3451,Mo08HH3451,34,F
3452,Mo08HH3452,63,M
3453,Mo08HH3453,27,M
3454,Mo08HH3454,69,F
3455,Mo08HH3455,10,M
3456,Mo08HH3456,,M
3457,Mo08HH3457,78,M
3458,Mo08HH3458,38,F
3459,Mo08HH3459,62,F
3460,Mo08HH3460,,M
3461,Mo08HH3461,23,F
3462,Mo08HH3462,26,M
3463,Mo08HH3463,63,F
3464,Mo08HH3464,48,M
3465,Mo08HH3465,57,M
3466,Mo08HH3466,67,F
3467,Mo08HH3467,20,F
3468,Mo08HH3468,32,F
3469,Mo08HH3469,72,M
3470,Mo08HH3470,51,F
3471,Mo08HH3471,62,M
3472,Mo08HH3472,56,M
3473,Mo08HH3473,21,M
3474,Mo08HH3474,40,F
3475,Mo08HH3475,69,F
3476,Mo08HH3476,22,M
3477,Mo08HH3477,29,F
3478,Mo08HH3478,26,F
3479,Mo08HH3479,,F
3480,Mo08HH3480,60,F
3481,Mo08HH3481,33,M
3482,Mo08HH3482,74,F
3483,Mo08HH3483,,F
3484,Mo08HH3484,53,F
3485,Mo08HH3485,77,M
3486,Mo08HH3486,37,M
3487,Mo08HH3487,60,F
3488,Mo08HH3488,54,M
3489,Mo08HH3489,42,M
3490,Mo08HH3490,63,M
3491,Mo08HH3491,39,M
3492,Mo08HH3492,45,F
3493,Mo08HH3493,71,F
3494,Mo08HH3494,70,F
3495,Mo08HH3495,60,F
3496,Mo08HH3496,58,F
3497,Mo08HH3497,69,F
3498,Mo08HH3498,18,M
3499,Mo08HH3499,51,M
3500,Mo08HH3500,76,F
3501,Mo08HH3501,22,M
3502,Mo08HH3502,77,M
3503,Mo08HH3503,70,M
3504,Mo08HH3504,36,F
3505,Mo08HH3505,66,M
3506,Mo08HH3506,58,F
3507,Mo08HH3507,29,M
3508,Mo08HH3508,46,M
3509,Mo08HH3509,24,F
3510,Mo08HH3510,31,F
3511,Mo08HH3511,24,M
3512,Mo08HH3512,36,M
3513,Mo08HH3513,35,F
3514,Mo08HH3514,29,F
3515,Mo08HH3515,57,M
3516,Mo08HH3516,42,F
3517,Mo08HH3517,63,F
3518,Mo08HH3518,54,F
3519,Mo08HH3519,31,M
3520,Mo08HH3520,52,M
3521,Mo08HH3521,48,F
3522,Mo08HH3522,70,F
3523,Mo08HH3523,41,M
3524,Mo08HH3524,19,M
3525,Mo08HH3525,64,M
3526,Mo08HH3526,49,F
3527,Mo08HH3527,49,M
3528,Mo08HH3528,25,M
3529,Mo08HH3529,31,F
3530,Mo08HH3530,33,M
3531,Mo08HH3531,54,M
3532,Mo08HH3532,39,M
3533,Mo08HH3533,63,F
3534,Mo08HH3534,24,F
3535,Mo08HH3535,26,F
3536,Mo08HH3536,81,F
3537,Mo08HH3537,39,F
3538,Mo08HH3538,22,M
3539,Mo08HH3539,18,M
3540,Mo08HH3540,50,F
3541,Mo08HH3541,55,F
3542,Mo08HH3542,40,F
3543,Mo08HH3543,63,M
3544,Mo08HH3544,36,M
3545,Mo08HH3545,44,M
3546,Mo08HH3546,19,F
3547,Mo08HH3547,31,M
3548,Mo08HH3548,52,F
3549,Mo08HH3549,36,M
3550,Mo08HH3550,45,F
3551,Mo08HH3551,68,M
3552,Mo08HH3552,41,M
3553,Mo08HH3553,32,F
3554,Mo08HH3554,51,M
3555,Mo08HH3555,48,M
3556,Mo08HH3556,64,F
3557,Mo08HH3557,39,F
3558,Mo08HH3558,59,M
3559,Mo08HH3559,57,F
3560,Mo08HH3560,23,M
3561,Mo08HH3561,28,M
3562,Mo08HH3562,26,F
3563,Mo08HH3563,45,F
3564,Mo08HH3564,23,F
3565,Mo08HH3565,71,F
3566,Mo08HH3566,19,F
3567,Mo08HH3567,35,F
3568,Mo08HH3568,42,F
3569,Mo08HH3569,22,M
3570,Mo08HH3570,30,M
3571,Mo08HH3571,42,M
3572,Mo08HH3572,56,M
3573,Mo08HH3573,35,M
3574,Mo08HH3574,60,M
3575,Mo08HH3575,21,F
3576,Mo08HH3576,54,M
3577,Mo08HH3577,25,F
3578,Mo08HH3578,48,F
3579,Mo08HH3579,60,F
3580,Mo08HH3580,53,F
3581,Mo08HH3581,30,F
3582,Mo08HH3582,49,M
3583,Mo08HH3583,25,M
3584,Mo08HH3584,55,F
3585,Mo08HH3585,75,F
3586,Mo08HH3586,28,F
3587,Mo08HH3587,49,M
3588,Mo08HH3588,59,M
3589,Mo08HH3589,60,F
3590,Mo08HH3590,76,F
3591,Mo08HH3591,53,F
3592,Mo08HH3592,29,M
3593,Mo08HH3593,33,M
3594,Mo08HH3594,50,M
3595,Mo08HH3595,40,M
3596,Mo08HH3596,56,F
3597,Mo08HH3597,23,F
3598,Mo08HH3598,43,F
3599,Mo08HH3599,22,M
3600,Mo08HH3600,35,F
3601,Mo08HH3601,48,F
3602,Mo08HH3602,35,M
3603,Mo08HH3603,60,M
3604,Mo08HH3604,45,F
3605,Mo08HH3605,73,F
3606,Mo08HH3606,58,F
3607,Mo08HH3607,62,F
3608,Mo08HH3608,54,F
3609,Mo08HH3609,56,F
3610,Mo08HH3610,46,F
3611,Mo08HH3611,35,F
3612,Mo08HH3612,61,F
3613,Mo08HH3613,68,F
3614,Mo08HH3614,54,F
3615,Mo08HH3615,24,M
3616,Mo08HH3616,55,M
3617,Mo08HH3617,29,F
3618,Mo08HH3618,43,F
3619,Mo08HH3619,30,M
3620,Mo08HH3620,23,F
3621,Mo08HH3621,50,M
3622,Mo08HH3622,39,M
3623,Mo08HH3623,33,F
3624,Mo08HH3624,29,M
