hh_id,country,hh_size
Mo08HH3068,LU,4
Mo08HH3069,LU,5
Mo08HH3070,LU,5
Mo08HH3071,LU,5
Mo08HH3072,LU,3
Mo08HH3073,LU,4
Mo08HH3074,LU,4
Mo08HH3075,LU,3
Mo08HH3076,LU,4
Mo08HH3077,LU,4
Mo08HH3078,LU,3
Mo08HH3079,LU,4
Mo08HH3080,LU,3
Mo08HH3081,LU,3
Mo08HH3082,LU,4
Mo08HH3083,LU,4
Mo08HH3084,LU,4
Mo08HH3085,LU,5
Mo08HH3086,LU,4
Mo08HH3087,LU,5
Mo08HH3088,LU,4
Mo08HH3089,LU,4
Mo08HH3090,LU,4
Mo08HH3091,LU,5
Mo08HH3092,LU,4
Mo08HH3093,LU,3
Mo08HH3094,LU,4
Mo08HH3095,LU,4
Mo08HH3096,LU,3
Mo08HH3097,LU,5
Mo08HH3098,LU,2
Mo08HH3099,LU,3
Mo08HH3100,LU,4
Mo08HH3101,LU,4
Mo08HH3102,LU,3
Mo08HH3103,LU,2
Mo08HH3104,LU,5
Mo08HH3105,LU,6
Mo08HH3106,LU,4
Mo08HH3107,LU,4
Mo08HH3108,LU,4
Mo08HH3109,LU,3
Mo08HH3110,LU,3
Mo08HH3111,LU,1
Mo08HH3112,LU,2
Mo08HH3113,LU,1
Mo08HH3114,LU,1
Mo08HH3115,LU,5
Mo08HH3116,LU,4
Mo08HH3117,LU,1
Mo08HH3118,LU,2
Mo08HH3119,LU,3
Mo08HH3120,LU,4
Mo08HH3121,LU,5
Mo08HH3122,LU,2
Mo08HH3123,LU,2
Mo08HH3124,LU,1
Mo08HH3125,LU,2
Mo08HH3126,LU,4
Mo08HH3127,LU,5
Mo08HH3128,LU,3
Mo08HH3129,LU,4
Mo08HH3130,LU,4
Mo08HH3131,LU,3
Mo08HH3132,LU,3
Mo08HH3133,LU,4
Mo08HH3134,LU,4
Mo08HH3135,LU,3
Mo08HH3136,LU,5
Mo08HH3137,LU,4
Mo08HH3138,LU,2
Mo08HH3139,LU,4
Mo08HH3140,LU,6
Mo08HH3141,LU,4
Mo08HH3142,LU,3
Mo08HH3143,LU,4
Mo08HH3144,LU,2
Mo08HH3145,LU,2
Mo08HH3146,LU,1
Mo08HH3147,LU,2
Mo08HH3148,LU,4
Mo08HH3149,LU,5
Mo08HH3150,LU,3
Mo08HH3151,LU,3
Mo08HH3152,LU,5
Mo08HH3153,LU,4
Mo08HH3154,LU,3
Mo08HH3155,LU,2
Mo08HH3156,LU,3
Mo08HH3157,LU,3
Mo08HH3158,LU,4
Mo08HH3159,LU,3
Mo08HH3160,LU,2
Mo08HH3161,LU,3
Mo08HH3162,LU,4
Mo08HH3163,LU,2
Mo08HH3164,LU,2
Mo08HH3165,LU,4
Mo08HH3166,LU,4
Mo08HH3167,LU,4
Mo08HH3168,LU,4
Mo08HH3169,LU,2
Mo08HH3170,LU,3
Mo08HH3171,LU,4
Mo08HH3172,LU,4
Mo08HH3173,LU,5
Mo08HH3174,LU,4
Mo08HH3175,LU,4
Mo08HH3176,LU,5
Mo08HH3177,LU,5
Mo08HH3178,LU,2
Mo08HH3179,LU,1
Mo08HH3180,LU,2
Mo08HH3181,LU,2
Mo08HH3182,LU,3
Mo08HH3183,LU,2
Mo08HH3184,LU,2
Mo08HH3185,LU,2
Mo08HH3186,LU,1
Mo08HH3187,LU,2
Mo08HH3188,LU,5
Mo08HH3189,LU,4
Mo08HH3190,LU,4
Mo08HH3191,LU,4
Mo08HH3192,LU,4
Mo08HH3193,LU,5
Mo08HH3194,LU,4
Mo08HH3195,LU,4
Mo08HH3196,LU,5
Mo08HH3197,LU,4
Mo08HH3198,LU,6
Mo08HH3199,LU,2
Mo08HH3200,LU,3
Mo08HH3201,LU,6
Mo08HH3202,LU,4
Mo08HH3203,LU,3
Mo08HH3204,LU,4
Mo08HH3205,LU,2
Mo08HH3206,LU,3
Mo08HH3207,LU,4
Mo08HH3208,LU,2
Mo08HH3209,LU,3
Mo08HH3210,LU,4
Mo08HH3211,LU,3
Mo08HH3212,LU,3
Mo08HH3213,LU,3
Mo08HH3214,LU,3
Mo08HH3215,LU,4
Mo08HH3216,LU,2
Mo08HH3217,LU,5
Mo08HH3218,LU,7
Mo08HH3219,LU,1
Mo08HH3220,LU,5
Mo08HH3221,LU,4
Mo08HH3222,LU,2
Mo08HH3223,LU,4
Mo08HH3224,LU,3
Mo08HH3225,LU,4
Mo08HH3226,LU,4
Mo08HH3227,LU,4
Mo08HH3228,LU,2
Mo08HH3229,LU,2
Mo08HH3230,LU,3
Mo08HH3231,LU,4
Mo08HH3232,LU,4
Mo08HH3233,LU,2
Mo08HH3234,LU,4
Mo08HH3235,LU,1
Mo08HH3236,LU,4
Mo08HH3237,NL,4
Mo08HH3238,NL,2
Mo08HH3239,NL,5
Mo08HH3240,NL,5
Mo08HH3241,NL,4
Mo08HH3242,NL,4
Mo08HH3243,NL,5
Mo08HH3244,NL,3
Mo08HH3245,NL,3
Mo08HH3246,NL,4
Mo08HH3247,NL,4
Mo08HH3248,NL,5
Mo08HH3249,NL,2
Mo08HH3250,NL,4
Mo08HH3251,NL,4
Mo08HH3252,NL,5
Mo08HH3253,NL,5
Mo08HH3254,NL,4
Mo08HH3255,NL,4
Mo08HH3256,NL,3
Mo08HH3257,NL,4
Mo08HH3258,NL,3
Mo08HH3259,NL,3
Mo08HH3260,NL,3
Mo08HH3261,NL,3
Mo08HH3262,NL,4
Mo08HH3263,NL,2
Mo08HH3264,NL,1
Mo08HH3265,NL,3
Mo08HH3266,NL,2
Mo08HH3267,NL,3
Mo08HH3268,NL,1
Mo08HH3269,NL,3
Mo08HH3270,NL,2
Mo08HH3271,NL,2
Mo08HH3272,NL,3
Mo08HH3273,NL,7
Mo08HH3274,NL,4
Mo08HH3275,NL,5
Mo08HH3276,NL,4
Mo08HH3277,NL,4
Mo08HH3278,NL,2
Mo08HH3279,NL,4
Mo08HH3280,NL,4
Mo08HH3281,NL,2
Mo08HH3282,NL,4
Mo08HH3283,NL,1
Mo08HH3284,NL,4
Mo08HH3285,NL,4
Mo08HH3286,NL,1
Mo08HH3287,NL,2
Mo08HH3288,NL,2
Mo08HH3289,NL,4
Mo08HH3290,NL,5
Mo08HH3291,NL,4
Mo08HH3292,NL,1
Mo08HH3293,NL,2
Mo08HH3294,NL,2
Mo08HH3295,NL,2
Mo08HH3296,NL,3
Mo08HH3297,NL,1
Mo08HH3298,NL,2
Mo08HH3299,NL,2
Mo08HH3300,NL,2
Mo08HH3301,NL,4
Mo08HH3302,NL,2
Mo08HH3303,NL,2
Mo08HH3304,NL,2
Mo08HH3305,NL,4
Mo08HH3306,NL,1
Mo08HH3307,NL,2
Mo08HH3308,NL,4
Mo08HH3309,NL,2
Mo08HH3310,NL,2
Mo08HH3311,NL,4
Mo08HH3312,NL,2
Mo08HH3313,NL,2
Mo08HH3314,NL,3
Mo08HH3315,NL,3
Mo08HH3316,NL,5
Mo08HH3317,NL,3
Mo08HH3318,NL,4
Mo08HH3319,NL,2
Mo08HH3320,NL,3
Mo08HH3321,NL,2
Mo08HH3322,NL,2
Mo08HH3323,NL,1
Mo08HH3324,NL,1
Mo08HH3325,NL,2
Mo08HH3326,NL,1
Mo08HH3327,NL,2
Mo08HH3328,NL,2
Mo08HH3329,NL,4
Mo08HH3330,NL,2
Mo08HH3331,NL,2
Mo08HH3332,NL,1
Mo08HH3333,NL,4
Mo08HH3334,NL,5
Mo08HH3335,NL,3
Mo08HH3336,NL,5
Mo08HH3337,NL,4
Mo08HH3338,NL,4
Mo08HH3339,NL,4
Mo08HH3340,NL,4
Mo08HH3341,NL,5
Mo08HH3342,NL,4
Mo08HH3343,NL,4
Mo08HH3344,NL,5
Mo08HH3345,NL,5
Mo08HH3346,NL,3
Mo08HH3347,NL,4
Mo08HH3348,NL,3
Mo08HH3349,NL,4
Mo08HH3350,NL,6
Mo08HH3351,NL,4
Mo08HH3352,NL,5
Mo08HH3353,NL,5
Mo08HH3354,NL,5
Mo08HH3355,NL,4
Mo08HH3356,NL,2
Mo08HH3357,NL,3
Mo08HH3358,NL,5
Mo08HH3359,NL,3
Mo08HH3360,NL,3
Mo08HH3361,NL,5
Mo08HH3362,NL,6
Mo08HH3363,NL,4
Mo08HH3364,NL,2
Mo08HH3365,NL,4
Mo08HH3366,NL,6
Mo08HH3367,NL,5
Mo08HH3368,NL,4
Mo08HH3369,NL,2
Mo08HH3370,NL,2
Mo08HH3371,NL,2
Mo08HH3372,NL,2
Mo08HH3373,NL,5
Mo08HH3374,NL,2
Mo08HH3375,NL,2
Mo08HH3376,NL,4
Mo08HH3377,NL,4
Mo08HH3378,NL,2
Mo08HH3379,NL,2
Mo08HH3380,NL,2
Mo08HH3381,NL,4
Mo08HH3382,NL,1
Mo08HH3383,NL,4
Mo08HH3384,NL,4
Mo08HH3385,NL,5
Mo08HH3386,NL,5
Mo08HH3387,NL,4
Mo08HH3388,NL,4
Mo08HH3389,NL,6
Mo08HH3390,NL,4
Mo08HH3391,NL,4
Mo08HH3392,NL,5
Mo08HH3393,NL,7
Mo08HH3394,NL,4
Mo08HH3395,NL,4
Mo08HH3396,NL,4
Mo08HH3397,NL,5
Mo08HH3398,NL,4
Mo08HH3399,NL,3
Mo08HH3400,NL,4
Mo08HH3401,NL,4
Mo08HH3402,NL,4
Mo08HH3403,NL,4
Mo08HH3404,NL,4
Mo08HH3405,NL,4
Mo08HH3406,NL,4
Mo08HH3407,NL,4
Mo08HH3408,NL,4
Mo08HH3409,NL,4
Mo08HH3410,NL,5
Mo08HH3411,NL,5
Mo08HH3412,NL,3
Mo08HH3413,NL,4
Mo08HH3414,NL,4
Mo08HH3415,NL,2
Mo08HH3416,NL,4
Mo08HH3417,NL,3
Mo08HH3418,NL,1
Mo08HH3419,NL,2
Mo08HH3420,NL,2
Mo08HH3421,NL,2
Mo08HH3422,NL,4
Mo08HH3423,NL,1
Mo08HH3424,NL,2
Mo08HH3425,NL,2
Mo08HH3426,NL,4
Mo08HH3427,NL,4
Mo08HH3428,NL,2
Mo08HH3429,NL,4
Mo08HH3430,NL,4
Mo08HH3431,NL,1
Mo08HH3432,NL,2
Mo08HH3433,NL,2
Mo08HH3434,NL,2
Mo08HH3435,NL,1
Mo08HH3436,NL,2
Mo08HH3437,NL,4
Mo08HH3438,NL,3
Mo08HH3439,NL,2
Mo08HH3440,NL,1
Mo08HH3441,NL,2
Mo08HH3442,NL,2
Mo08HH3443,NL,2
Mo08HH3444,NL,2
Mo08HH3445,NL,3
Mo08HH3446,NL,4
Mo08HH3447,NL,2
Mo08HH3448,NL,2
Mo08HH3449,NL,4
Mo08HH3450,NL,4
Mo08HH3451,NL,1
Mo08HH3452,NL,2
Mo08HH3453,NL,2
Mo08HH3454,NL,1
Mo08HH3455,NL,5
Mo08HH3456,NL,1
Mo08HH3457,NL,2
Mo08HH3458,NL,2
Mo08HH3459,NL,2
Mo08HH3460,NL,2
Mo08HH3461,NL,3
Mo08HH3462,NL,4
Mo08HH3463,NL,2
Mo08HH3464,NL,5
Mo08HH3465,NL,3
Mo08HH3466,NL,1
Mo08HH3467,NL,4
Mo08HH3468,NL,3
Mo08HH3469,NL,2
Mo08HH3470,NL,2
Mo08HH3471,NL,2
Mo08HH3472,NL,2
Mo08HH3473,NL,4
Mo08HH3474,NL,5
Mo08HH3475,NL,2
Mo08HH3476,NL,4
Mo08HH3477,NL,2
Mo08HH3478,NL,3
Mo08HH3479,NL,4
Mo08HH3480,NL,2
Mo08HH3481,NL,2
Mo08HH3482,NL,1
Mo08HH3483,NL,3
Mo08HH3484,NL,2
Mo08HH3485,NL,2
Mo08HH3486,NL,1
Mo08HH3487,NL,2
Mo08HH3488,NL,2
Mo08HH3489,NL,1
Mo08HH3490,NL,2
Mo08HH3491,NL,4
Mo08HH3492,NL,2
Mo08HH3493,NL,2
Mo08HH3494,NL,1
Mo08HH3495,NL,1
Mo08HH3496,NL,2
Mo08HH3497,NL,2
Mo08HH3498,NL,3
Mo08HH3499,NL,3
Mo08HH3500,NL,2
Mo08HH3501,NL,3
Mo08HH3502,NL,2
Mo08HH3503,NL,2
Mo08HH3504,NL,4
Mo08HH3505,PL,2
Mo08HH3506,PL,2
Mo08HH3507,PL,3
Mo08HH3508,PL,4
Mo08HH3509,PL,5
Mo08HH3510,PL,2
Mo08HH3511,PL,4
Mo08HH3512,PL,4
Mo08HH3513,PL,4
Mo08HH3514,PL,3
Mo08HH3515,PL,3
Mo08HH3516,PL,3
Mo08HH3517,PL,2
Mo08HH3518,PL,6
Mo08HH3519,PL,6
Mo08HH3520,PL,2
Mo08HH3521,PL,4
Mo08HH3522,PL,2
Mo08HH3523,PL,3
Mo08HH3524,PL,4
Mo08HH3525,PL,2
Mo08HH3526,PL,8
Mo08HH3527,PL,2
Mo08HH3528,PL,3
Mo08HH3529,PL,4
Mo08HH3530,PL,4
Mo08HH3531,PL,7
Mo08HH3532,PL,1
Mo08HH3533,PL,4
Mo08HH3534,PL,4
Mo08HH3535,PL,3
Mo08HH3536,PL,1
Mo08HH3537,PL,3
Mo08HH3538,PL,3
Mo08HH3539,PL,5
Mo08HH3540,PL,2
Mo08HH3541,PL,3
Mo08HH3542,PL,3
Mo08HH3543,PL,2
Mo08HH3544,PL,2
Mo08HH3545,PL,4
Mo08HH3546,PL,5
Mo08HH3547,PL,4
Mo08HH3548,PL,2
Mo08HH3549,PL,4
Mo08HH3550,PL,4
Mo08HH3551,PL,2
Mo08HH3552,PL,4
Mo08HH3553,PL,2
Mo08HH3554,PL,2
Mo08HH3555,PL,4
Mo08HH3556,PL,1
Mo08HH3557,PL,4
Mo08HH3558,PL,2
Mo08HH3559,PL,3
Mo08HH3560,PL,2
Mo08HH3561,PL,3
Mo08HH3562,PL,2
Mo08HH3563,PL,5
Mo08HH3564,PL,2
Mo08HH3565,PL,1
Mo08HH3566,PL,2
Mo08HH3567,PL,4
Mo08HH3568,PL,3
Mo08HH3569,PL,3
Mo08HH3570,PL,3
Mo08HH3571,PL,3
Mo08HH3572,PL,3
Mo08HH3573,PL,4
Mo08HH3574,PL,5
Mo08HH3575,PL,3
Mo08HH3576,PL,2
Mo08HH3577,PL,2
Mo08HH3578,PL,3
Mo08HH3579,PL,2
Mo08HH3580,PL,2
Mo08HH3581,PL,2
Mo08HH3582,PL,4
Mo08HH3583,PL,4
Mo08HH3584,PL,2
Mo08HH3585,PL,2
Mo08HH3586,PL,4
Mo08HH3587,PL,4
Mo08HH3588,PL,2
Mo08HH3589,PL,2
Mo08HH3590,PL,2
Mo08HH3591,PL,5
Mo08HH3592,PL,4
Mo08HH3593,PL,5
Mo08HH3594,PL,7
Mo08HH3595,PL,4
Mo08HH3596,PL,4
Mo08HH3597,PL,2
Mo08HH3598,PL,8
Mo08HH3599,PL,3
Mo08HH3600,PL,2
Mo08HH3601,PL,3
Mo08HH3602,PL,5
Mo08HH3603,PL,5
Mo08HH3604,PL,4
Mo08HH3605,PL,2
Mo08HH3606,PL,3
Mo08HH3607,PL,5
Mo08HH3608,PL,2
Mo08HH3609,PL,5
Mo08HH3610,PL,1
Mo08HH3611,PL,2
Mo08HH3612,PL,2
Mo08HH3613,PL,2
Mo08HH3614,PL,2
Mo08HH3615,PL,3
Mo08HH3616,PL,2
Mo08HH3617,PL,2
Mo08HH3618,PL,4
Mo08HH3619,PL,2
Mo08HH3620,PL,5
Mo08HH3621,PL,4
Mo08HH3622,PL,3
Mo08HH3623,PL,4
Mo08HH3624,PL,2
Mo08HH3625,PL,1
Mo08HH3626,PL,4
Mo08HH3627,PL,3
Mo08HH3628,PL,1
Mo08HH3629,PL,5
Mo08HH3630,PL,5
Mo08HH3631,PL,4
Mo08HH3632,PL,5
Mo08HH3633,PL,4
Mo08HH3634,PL,5
Mo08HH3635,PL,1
Mo08HH3636,PL,2
Mo08HH3637,PL,4
Mo08HH3638,PL,4
Mo08HH3639,PL,6
Mo08HH3640,PL,4
Mo08HH3641,PL,5
Mo08HH3642,PL,5
Mo08HH3643,PL,5
Mo08HH3644,PL,7
Mo08HH3645,PL,4
Mo08HH3646,PL,4
Mo08HH3647,PL,3
Mo08HH3648,PL,3
Mo08HH3649,PL,3
Mo08HH3650,PL,1
Mo08HH3651,PL,1
Mo08HH3652,PL,2
Mo08HH3653,PL,3
Mo08HH3654,PL,4
Mo08HH3655,PL,4
Mo08HH3656,PL,7
Mo08HH3657,PL,2
Mo08HH3658,PL,3
Mo08HH3659,PL,2
Mo08HH3660,PL,4
Mo08HH3661,PL,6
Mo08HH3662,PL,1
Mo08HH3663,PL,4
Mo08HH3664,PL,2
Mo08HH3665,PL,2
Mo08HH3666,PL,2
Mo08HH3667,PL,3
Mo08HH3668,PL,2
Mo08HH3669,PL,4
Mo08HH3670,PL,5
Mo08HH3671,PL,2
Mo08HH3672,PL,2
Mo08HH3673,PL,7
Mo08HH3674,PL,4
Mo08HH3675,PL,1
Mo08HH3676,PL,3
Mo08HH3677,PL,2
Mo08HH3678,PL,3
Mo08HH3679,PL,2
Mo08HH3680,PL,2
Mo08HH3681,PL,3
Mo08HH3682,PL,2
Mo08HH3683,PL,3
Mo08HH3684,PL,2
Mo08HH3685,PL,1
Mo08HH3686,PL,2
Mo08HH3687,PL,2
Mo08HH3688,PL,3
Mo08HH3689,PL,2
Mo08HH3690,PL,2
Mo08HH3691,PL,2
Mo08HH3692,PL,4
Mo08HH3693,PL,4
Mo08HH3694,PL,4
Mo08HH3695,PL,2
Mo08HH3696,PL,4
Mo08HH3697,PL,4
Mo08HH3698,PL,4
Mo08HH3699,PL,4
Mo08HH3700,PL,4
Mo08HH3701,PL,7
Mo08HH3702,PL,2
Mo08HH3703,PL,4
Mo08HH3704,PL,4
Mo08HH3705,PL,5
Mo08HH3706,PL,4
Mo08HH3707,PL,2
Mo08HH3708,PL,4
Mo08HH3709,PL,5
Mo08HH3710,PL,6
Mo08HH3711,PL,3
Mo08HH3712,PL,4
Mo08HH3713,PL,5
Mo08HH3714,PL,4
Mo08HH3715,PL,5
Mo08HH3716,PL,3
Mo08HH3717,PL,2
Mo08HH3718,PL,3
Mo08HH3719,PL,4
Mo08HH3720,PL,4
Mo08HH3721,PL,4
Mo08HH3722,PL,3
Mo08HH3723,PL,3
Mo08HH3724,PL,4
Mo08HH3725,PL,3
Mo08HH3726,PL,5
Mo08HH3727,PL,2
Mo08HH3728,PL,3
Mo08HH3729,PL,6
Mo08HH3730,PL,5
Mo08HH3731,PL,5
Mo08HH3732,PL,5
Mo08HH3733,PL,8
Mo08HH3734,PL,6
Mo08HH3735,PL,4
Mo08HH3736,PL,6
Mo08HH3737,PL,5
Mo08HH3738,PL,5
Mo08HH3739,PL,3
Mo08HH3740,PL,2
Mo08HH3741,PL,5
Mo08HH3742,PL,2
Mo08HH3743,PL,5
Mo08HH3744,PL,2
Mo08HH3745,PL,4
Mo08HH3746,PL,2
Mo08HH3747,PL,4
Mo08HH3748,PL,2
Mo08HH3749,PL,3
Mo08HH3750,PL,4
Mo08HH3751,PL,2
Mo08HH3752,PL,4
Mo08HH3753,PL,2
Mo08HH3754,PL,2
Mo08HH3755,PL,3
Mo08HH3756,PL,2
Mo08HH3757,PL,3
Mo08HH3758,PL,2
Mo08HH3759,PL,5
Mo08HH3760,PL,5
Mo08HH3761,PL,6
Mo08HH3762,PL,2
Mo08HH3763,PL,2
Mo08HH3764,PL,2
Mo08HH3765,PL,4
Mo08HH3766,PL,2
Mo08HH3767,PL,5
Mo08HH3768,PL,3
Mo08HH3769,PL,7
Mo08HH3770,PL,2
Mo08HH3771,PL,1
Mo08HH3772,PL,3
Mo08HH3773,PL,5
Mo08HH3774,PL,5
Mo08HH3775,PL,4
Mo08HH3776,PL,3
Mo08HH3777,PL,3
Mo08HH3778,PL,4
Mo08HH3779,PL,1
Mo08HH3780,PL,5
Mo08HH3781,PL,3
Mo08HH3782,PL,4
Mo08HH3783,PL,6
Mo08HH3784,PL,3
Mo08HH3785,PL,3
Mo08HH3786,PL,4
Mo08HH3787,PL,2
Mo08HH3788,PL,6
Mo08HH3789,PL,3
Mo08HH3790,PL,2
Mo08HH3791,PL,4
Mo08HH3792,PL,6
Mo08HH3793,PL,3
Mo08HH3794,PL,2
Mo08HH3795,PL,4
Mo08HH3796,PL,1
Mo08HH3797,PL,2
Mo08HH3798,PL,1
Mo08HH3799,PL,1
Mo08HH3800,PL,5
Mo08HH3801,PL,4
Mo08HH3802,PL,4
Mo08HH3803,PL,3
Mo08HH3804,PL,1
Mo08HH3805,PL,4
Mo08HH3806,PL,2
Mo08HH3807,PL,2
Mo08HH3808,PL,3
Mo08HH3809,PL,1
Mo08HH3810,PL,4
Mo08HH3811,PL,4
Mo08HH3812,PL,3
Mo08HH3813,PL,4
Mo08HH3814,PL,5
Mo08HH3815,PL,4
Mo08HH3816,PL,1
Mo08HH3817,PL,2
Mo08HH3818,PL,3
Mo08HH3819,PL,4
Mo08HH3820,PL,4
Mo08HH3821,PL,2
Mo08HH3822,PL,4
Mo08HH3823,PL,1
Mo08HH3824,PL,1
Mo08HH3825,PL,1
Mo08HH3826,PL,2
Mo08HH3827,PL,3
Mo08HH3828,PL,2
Mo08HH3829,PL,3
Mo08HH3830,PL,3
Mo08HH3831,PL,2
Mo08HH3832,PL,2
Mo08HH3833,PL,2
Mo08HH3834,PL,3
Mo08HH3835,PL,2
Mo08HH3836,PL,5
Mo08HH3837,PL,3
Mo08HH3838,PL,3
Mo08HH3839,PL,4
Mo08HH3840,PL,5
Mo08HH3841,PL,4
Mo08HH3842,PL,2
Mo08HH3843,PL,2
Mo08HH3844,PL,3
Mo08HH3845,PL,3
Mo08HH3846,PL,3
Mo08HH3847,PL,2
Mo08HH3848,PL,5
Mo08HH3849,PL,2
Mo08HH3850,PL,2
Mo08HH3851,PL,3
Mo08HH3852,PL,1
Mo08HH3853,PL,6
Mo08HH3854,PL,3
Mo08HH3855,PL,2
Mo08HH3856,PL,5
Mo08HH3857,PL,4
Mo08HH3858,PL,3
Mo08HH3859,PL,3
Mo08HH3860,PL,5
Mo08HH3861,PL,2
Mo08HH3862,PL,2
Mo08HH3863,PL,4
Mo08HH3864,PL,4
Mo08HH3865,PL,3
Mo08HH3866,PL,5
Mo08HH3867,PL,2
Mo08HH3868,PL,4
Mo08HH3869,PL,1
Mo08HH3870,PL,3
Mo08HH3871,PL,4
Mo08HH3872,PL,5
Mo08HH3873,PL,2
Mo08HH3874,PL,3
Mo08HH3875,PL,3
Mo08HH3876,PL,5
Mo08HH3877,PL,2
Mo08HH3878,PL,4
Mo08HH3879,PL,5
Mo08HH3880,PL,4
Mo08HH3881,PL,3
Mo08HH3882,PL,2
Mo08HH3883,PL,2
Mo08HH3884,PL,3
Mo08HH3885,PL,5
Mo08HH3886,PL,2
Mo08HH3887,PL,4
Mo08HH3888,PL,5
Mo08HH3889,PL,2
Mo08HH3890,PL,4
Mo08HH3891,PL,3
Mo08HH3892,PL,3
Mo08HH3893,PL,3
Mo08HH3894,PL,5
Mo08HH3895,PL,3
Mo08HH3896,PL,2
Mo08HH3897,PL,3
Mo08HH3898,PL,2
Mo08HH3899,PL,4
Mo08HH3900,PL,6
Mo08HH3901,PL,2
Mo08HH3902,PL,3
Mo08HH3903,PL,4
Mo08HH3904,PL,3
Mo08HH3905,PL,4
Mo08HH3906,PL,2
Mo08HH3907,PL,2
Mo08HH3908,PL,3
Mo08HH3909,PL,4
Mo08HH3910,PL,4
Mo08HH3911,PL,4
Mo08HH3912,PL,2
Mo08HH3913,PL,2
Mo08HH3914,PL,2
Mo08HH3915,PL,4
Mo08HH3916,PL,3
Mo08HH3917,PL,4
Mo08HH3918,PL,3
Mo08HH3919,PL,5
Mo08HH3920,PL,4
Mo08HH3921,PL,4
Mo08HH3922,PL,2
Mo08HH3923,PL,2
Mo08HH3924,PL,2
Mo08HH3925,PL,2
Mo08HH3926,PL,3
Mo08HH3927,PL,5
Mo08HH3928,PL,3
Mo08HH3929,PL,3
Mo08HH3930,PL,3
Mo08HH3931,PL,3
Mo08HH3932,PL,4
Mo08HH3933,PL,4
Mo08HH3934,PL,1
Mo08HH3935,PL,2
Mo08HH3936,PL,3
Mo08HH3937,PL,3
Mo08HH3938,PL,4
Mo08HH3939,PL,2
Mo08HH3940,PL,3
Mo08HH3941,PL,4
Mo08HH3942,PL,1
Mo08HH3943,PL,3
Mo08HH3944,PL,2
Mo08HH3945,PL,4
Mo08HH3946,PL,4
Mo08HH3947,PL,4
Mo08HH3948,PL,4
Mo08HH3949,PL,4
Mo08HH3950,PL,2
Mo08HH3951,PL,6
Mo08HH3952,PL,4
Mo08HH3953,PL,3
Mo08HH3954,PL,4
Mo08HH3955,PL,3
Mo08HH3956,PL,3
Mo08HH3957,PL,1
Mo08HH3958,PL,2
Mo08HH3959,PL,2
Mo08HH3960,PL,2
Mo08HH3961,PL,2
Mo08HH3962,PL,4
Mo08HH3963,PL,2
Mo08HH3964,PL,2
Mo08HH3965,PL,3
Mo08HH3966,PL,4
Mo08HH3967,PL,2
Mo08HH3968,PL,3
Mo08HH3969,PL,5
Mo08HH3970,PL,2
Mo08HH3971,PL,1
Mo08HH3972,PL,4
Mo08HH3973,PL,2
Mo08HH3974,PL,3
Mo08HH3975,PL,2
Mo08HH3976,PL,4
Mo08HH3977,PL,2
Mo08HH3978,PL,2
Mo08HH3979,PL,3
Mo08HH3980,PL,3
Mo08HH3981,PL,2
Mo08HH3982,PL,2
Mo08HH3983,PL,1
Mo08HH3984,PL,4
Mo08HH3985,PL,3
Mo08HH3986,PL,1
Mo08HH3987,PL,4
Mo08HH3988,PL,3
Mo08HH3989,PL,1
Mo08HH3990,PL,2
Mo08HH3991,PL,6
Mo08HH3992,PL,3
Mo08HH3993,PL,3
Mo08HH3994,PL,4
Mo08HH3995,PL,3
Mo08HH3996,PL,5
Mo08HH3997,PL,3
Mo08HH3998,PL,2
Mo08HH3999,PL,4
Mo08HH4000,PL,4
Mo08HH4001,PL,7
Mo08HH4002,PL,4
Mo08HH4003,PL,4
Mo08HH4004,PL,2
Mo08HH4005,PL,3
Mo08HH4006,PL,6
Mo08HH4007,PL,4
Mo08HH4008,PL,3
Mo08HH4009,PL,3
Mo08HH4010,PL,4
Mo08HH4011,PL,5
Mo08HH4012,PL,2
Mo08HH4013,PL,3
Mo08HH4014,PL,2
Mo08HH4015,PL,3
Mo08HH4016,PL,4
Mo08HH4017,PL,1
Mo08HH4018,PL,3
Mo08HH4019,PL,4
Mo08HH4020,PL,2
Mo08HH4021,PL,3
Mo08HH4022,PL,1
Mo08HH4023,PL,2
Mo08HH4024,PL,4
Mo08HH4025,PL,2
Mo08HH4026,PL,5
Mo08HH4027,PL,2
Mo08HH4028,PL,2
Mo08HH4029,PL,3
Mo08HH4030,PL,3
Mo08HH4031,PL,4
Mo08HH4032,PL,5
Mo08HH4033,PL,4
Mo08HH4034,PL,4
Mo08HH4035,PL,4
Mo08HH4036,PL,3
Mo08HH4037,PL,3
Mo08HH4038,PL,4
Mo08HH4039,PL,2
Mo08HH4040,PL,4
Mo08HH4041,PL,3
Mo08HH4042,PL,3
Mo08HH4043,PL,3
Mo08HH4044,PL,5
Mo08HH4045,PL,4
Mo08HH4046,PL,3
Mo08HH4047,PL,3
Mo08HH4048,PL,3
Mo08HH4049,PL,1
Mo08HH4050,PL,4
Mo08HH4051,PL,3
Mo08HH4052,PL,1
Mo08HH4053,PL,2
Mo08HH4054,PL,4
Mo08HH4055,PL,2
Mo08HH4056,PL,3
Mo08HH4057,PL,4
Mo08HH4058,PL,4
Mo08HH4059,PL,6
Mo08HH4060,PL,2
Mo08HH4061,PL,2
Mo08HH4062,PL,3
Mo08HH4063,PL,3
Mo08HH4064,PL,3
Mo08HH4065,PL,5
Mo08HH4066,PL,4
